[BNB, SKY, BTC, NAS], 17.128525185523113
[BTC, MTL, ETH, CDT], 0.23269799426020407
[BTC, MTL, ETH, TNT], 0.05564896
[BTC, MTL, ETH, DGD], 0.007315265999999999
[BTC, MTL, ETH, SUB], NaN
[BTC, MTL, ETH, ZRX], 0.006905240000000001
[BTC, MTL, ETH, BCD], 0.06484697499999999
[BTC, MTL, ETH, POA], 0.0049407800000000005
[BTC, MTL, ETH, KMD], 0.018832778
[BTC, MTL, ETH, POE], 0.2328986556927298
[BTC, MTL, ETH, OMG], 0.23202269446594426
[BTC, MTL, ETH, CMT], 0.0070590900000000005
[BTC, MTL, ETH, HOT], 0.23335353587962965
[BTC, MTL, ETH], 0.15314873
[BTC, MTL, ETH, CVC], 0.010618190000000001
[BTC, MTL, ETH, BTG], 0.0031979260949982296
[BTC, MTL, ETH, CND], 0.06724201
[BTC, MTL, ETH, ARK], 0.23178845754716987
[BTC, MTL, ETH, RCN], 8.880299999999999E-4
[BTC, MTL, ETH, ARN], 0.09639753999999999
[BTC, MTL, ETH, KEY], 0.2352290763546798
[BTC, MTL, ETH, BTS], 0.03042336
[BTC, MTL, ETH, KNC], 0.008709
[BTC, MTL, ETH, GVT], 0.001213795
[BTC, MTL, ETH, RLC], 0.018402061
[BTC, MTL, ETH, GNT], 0.0051861599999999996
[BTC, MTL, ETH, BLZ], 0.001323
[BTC, MTL, ETH, SNM], 0.02855286
[BTC, MTL, ETH, ONT], 0.06571866
[BTC, MTL, ETH, PPT], 0.0011119699999999999
[BTC, MTL, ETH, SNT], 0.07941336
[BTC, MTL, ETH, RDN], 0.01001472
[BTC, MTL, ETH, FUN], 0.11918991
[BTC, MTL, ETH, AST], 6.42E-6
[BTC, MTL, ETH, QKC], 0.23109853880251832
[BTC, MTL, ETH, QSP], 0.01451142
[BTC, MTL, ETH, ICN], NaN
[BTC, MTL, ETH, ETC], 0.15664355
[BTC, MTL, ETH, MCO], 0.02722734
[BTC, MTL, ETH, NEO], 0.23110790319740143
[BTC, MTL, ETH, ZEC], 0.0017418129580482578
[BTC, MTL, ETH, REP], 0.001101804
[BTC, MTL, ETH, LRC], 0.03567
[BTC, MTL, ETH, ELF], 0.005475
[BTC, MTL, ETH, ADA], 0.23091088554299055
[BTC, MTL, ETH, ICX], 0.032965416
[BTC, MTL, ETH, REQ], 0.00299405
[BTC, MTL, ETH, MTH], 0.0057677100000000005
[BTC, MTL, ETH, XZC], 0.003082
[BTC, MTL, ETH, ZEN], 5.087059999999999E-4
[BTC, MTL, ETH, GXS], 0.01117326
[BTC, MTL, ETH, VET], 0.2312350556270688
[BTC, MTL, ETH, PAX], NaN
[BTC, MTL, ETH, QLC], 0.00819983
[BTC, MTL, ETH, BNT], 0.0014292
[BTC, MTL, ETH, MDA], 0.0010526
[BTC, MTL, ETH, EDO], 5.32521E-4
[BTC, MTL, ETH, ADX], 0.0020706
[BTC, MTL, ETH, AMB], 0.0010681999999999998
[BTC, MTL, ETH, XRP], 0.04494597
[BTC, MTL, ETH, WPR], 0.23407599264705886
[BTC, MTL, ETH, TRX], 0.1578528
[BTC, MTL, ETH, LSK], 0.0069905
[BTC, MTL, ETH, SYS], 0.09682740000000001
[BTC, MTL, ETH, LTC], 0.013631954435269307
[BTC, MTL, ETH, ENG], 0.025575999999999998
[BTC, MTL, ETH, ENJ], 0.0050041
[BTC, MTL, ETH, WAN], 0.055884168
[BTC, MTL, ETH, EVX], 0.021947360000000003
[BTC, MTL, ETH, OAX], 0.0014610200000000002
[BTC, MTL, ETH, NXS], 0.045870571000000006
[BTC, MTL, ETH, GRS], 0.00798399
[BTC, MTL, ETH, DLT], 0.00599872
[BTC, MTL, ETH, INS], 0.11942892799999999
[BTC, MTL, ETH, XLM], 0.1183676
[BTC, MTL, ETH, MFT], 0.23426738757154544
[BTC, MTL, ETH, AGI], 0.00133578
[BTC, MTL, ETH, MOD], NaN
[BTC, MTL, ETH, LUN], 0.008557977999999999
[BTC, MTL, ETH, BQX], 0.01637311
[BTC, MTL, ETH, EOS], 0.15860678925035362
[BTC, MTL, ETH, VIB], 0.06912846
[BTC, MTL, ETH, VIA], 0.002701743
[BTC, MTL, ETH, OST], 0.011793600000000001
[BTC, MTL, ETH, BRD], 0.01562982
[BTC, MTL, ETH, BAT], 0.23112420770681877
[BTC, MTL, ETH, ZIL], 0.23144463984604108
[BTC, MTL, ETH, XMR], 8.700789516085718E-4
[BTC, PAX, FTM], 0.0
[BTC, PAX, BTT], 0.0
[BTC, PAX, ONE], 0.0
[BTC, PAX, PHB], 0.0
[BTC, PAX, ETC], 0.0
[BTC, PAX, ETC, ETH], 0.0
[BTC, PAX, ETH, SKY], 0.0
[BTC, PAX, ETH, NAS], 0.0
[BTC, PAX, ETH, XEM], 0.0
[BTC, PAX, ETH, NAV], 0.0
[BTC, PAX, ETH, GTO], 0.0
[BTC, PAX, ETH, WTC], 0.0
[BTC, PAX, ETH, XVG], 0.0
[BTC, PAX, ETH, TNB], 0.0
[BTC, PAX, ETH, DNT], 0.0
[BTC, PAX, ETH, CDT], 0.0
[BTC, PAX, ETH, TNT], 0.0
[BTC, PAX, ETH, DGD], 0.0
[BTC, PAX, ETH, SUB], NaN
[BTC, PAX, ETH, ZRX], 0.0
[BTC, PAX, ETH, BCD], 0.0
[BTC, PAX, ETH, POA], 0.0
[BTC, PAX, ETH, KMD], 0.0
[BTC, PAX, ETH, POE], 0.0
[BTC, PAX, ETH, OMG], 0.0
[BTC, PAX, ETH, CMT], 0.0
[BTC, PAX, ETH, HOT], 0.0
[BTC, PAX, ETH], 0.0
[BTC, PAX, ETH, CVC], 0.0
[BTC, PAX, ETH, BTG], 0.0
[BTC, PAX, ETH, CND], 0.0
[BTC, PAX, ETH, ARK], 0.0
[BTC, PAX, ETH, RCN], 0.0
[BTC, PAX, ETH, ARN], 0.0
[BTC, PAX, ETH, KEY], 0.0
[BTC, PAX, ETH, BTS], 0.0
[BTC, PAX, ETH, KNC], 0.0
[BTC, PAX, ETH, GVT], 0.0
[BTC, PAX, ETH, RLC], 0.0
[BTC, PAX, ETH, GNT], 0.0
[BTC, PAX, ETH, BLZ], 0.0
[BTC, PAX, ETH, SNM], 0.0
[BTC, PAX, ETH, ONT], 0.0
[BTC, PAX, ETH, PPT], 0.0
[BTC, PAX, ETH, SNT], 0.0
[BTC, PAX, ETH, RDN], 0.0
[BTC, PAX, ETH, FUN], 0.0
[BTC, PAX, ETH, AST], 0.0
[BTC, PAX, ETH, QKC], 0.0
[BTC, PAX, ETH, QSP], 0.0
[BTC, PAX, ETH, ICN], NaN
[BTC, PAX, ETH, ETC], 0.0
[BTC, PAX, ETH, MCO], 0.0
[BTC, PAX, ETH, NEO], 0.0
[BTC, PAX, ETH, ZEC], 0.0
[BTC, PAX, ETH, REP], 0.0
[BTC, PAX, ETH, LRC], 0.0
[BTC, PAX, ETH, ELF], 0.0
[BTC, PAX, ETH, ADA], 0.0
[BTC, PAX, ETH, ICX], 0.0
[BTC, PAX, ETH, REQ], 0.0
[BTC, PAX, ETH, MTH], 0.0
[BTC, PAX, ETH, XZC], 0.0
[BTC, PAX, ETH, ZEN], 0.0
[BTC, PAX, ETH, GXS], 0.0
[BTC, PAX, ETH, VET], 0.0
[BTC, PAX, ETH, MTL], 0.0
[BTC, PAX, ETH, QLC], 0.0
[BTC, PAX, ETH, BNT], 0.0
[BTC, PAX, ETH, MDA], 0.0
[BTC, PAX, ETH, EDO], 0.0
[BTC, PAX, ETH, ADX], 0.0
[BTC, PAX, ETH, AMB], 0.0
[BTC, PAX, ETH, XRP], 0.0
[BTC, PAX, ETH, WPR], 0.0
[BTC, PAX, ETH, TRX], 0.0
[BTC, PAX, ETH, LSK], 0.0
[BTC, PAX, ETH, SYS], 0.0
[BTC, PAX, ETH, LTC], 0.0
[BTC, PAX, ETH, ENG], 0.0
[BTC, PAX, ETH, ENJ], 0.0
[BTC, PAX, ETH, WAN], 0.0
[BTC, PAX, ETH, EVX], 0.0
[BTC, PAX, ETH, OAX], 0.0
[BTC, PAX, ETH, NXS], 0.0
[BTC, PAX, ETH, GRS], 0.0
[BTC, PAX, ETH, DLT], 0.0
[BTC, PAX, ETH, INS], 0.0
[BTC, PAX, ETH, XLM], 0.0
[BTC, PAX, ETH, MFT], 0.0
[BTC, PAX, ETH, AGI], 0.0
[BTC, PAX, ETH, MOD], NaN
[BTC, PAX, ETH, LUN], 0.0
[BTC, PAX, ETH, BQX], 0.0
[BTC, PAX, ETH, EOS], 0.0
[BTC, PAX, ETH, VIB], 0.0
[BTC, PAX, ETH, VIA], 0.0
[BTC, PAX, ETH, OST], 0.0
[BTC, PAX, ETH, BRD], 0.0
[BTC, PAX, ETH, BAT], 0.0
[BTC, PAX, ETH, ZIL], 0.0
[BTC, PAX, ETH, XMR], 0.0
[BTC, PAX, NEO], 0.0
[BTC, PAX, NEO, ETH], 0.0
[BTC, PAX, ZEC], 0.0
[BTC, PAX, ZEC, ETH], 0.0
[BTC, PAX, ADA], 0.0
[BTC, PAX, ADA, ETH], 0.0
[BTC, PAX, XRP], 0.0
[BTC, PAX, XRP, ETH], 0.0
[BTC, PAX, XRP, XZC], 0.0
[BTC, PAX, XRP, TRX], 0.0
[BTC, PAX, TRX], 0.0
[BTC, PAX, TRX, ETH], 0.0
[BTC, PAX, TRX, XRP], 0.0
[BTC, PAX, LTC], 0.0
[BTC, PAX, LTC, ETH], 0.0
[BTC, PAX, XLM], 0.0
[BTC, PAX, XLM, ETH], 0.0
[BTC, PAX, EOS], 0.0
[BTC, PAX, EOS, ETH], 0.0
[BTC, PAX, BAT], 0.0
[BTC, PAX, BAT, ETH], 0.0
[BTC, QLC, ETH, SKY], 0.06483835
[BTC, QLC, ETH, NAS], 0.01910856
[BTC, QLC, ETH, XEM], 0.03367453
[BTC, QLC, ETH, NAV], 0.008820224
[BTC, QLC, ETH, GTO], 0.02442524
[BTC, QLC, ETH, WTC], 0.03338352
[BTC, QLC, ETH, XVG], 0.07933383115218019
[BTC, QLC, ETH, TNB], 0.07951990838709676
[BTC, QLC, ETH, DNT], 0.006959580000000001
[BTC, QLC, ETH, CDT], 0.07953282235478805
[BTC, QLC, ETH, TNT], 0.05564896
[BTC, QLC, ETH, DGD], 0.007315265999999999
[BTC, QLC, ETH, SUB], NaN
[BTC, QLC, ETH, ZRX], 0.006905240000000001
[BTC, QLC, ETH, BCD], 0.06484697499999999
[BTC, QLC, ETH, POA], 0.0049407800000000005
[BTC, QLC, ETH, KMD], 0.018832778
[BTC, QLC, ETH, POE], 0.07960140554183813
[BTC, QLC, ETH, OMG], 0.07930201461300307
[BTC, QLC, ETH, CMT], 0.0070590900000000005
[BTC, QLC, ETH, HOT], 0.07975687703703703
[BTC, QLC, ETH], 0.07882390627583999
[BTC, QLC, ETH, CVC], 0.010618190000000001
[BTC, QLC, ETH, BTG], 0.0031979260949982296
[BTC, QLC, ETH, CND], 0.06724201
[BTC, QLC, ETH, ARK], 0.079221955808418
[BTC, QLC, ETH, RCN], 8.880299999999999E-4
[BTC, QLC, ETH, ARN], 0.07907835926739236
[BTC, QLC, ETH, KEY], 0.08039790975369457
[BTC, QLC, ETH, BTS], 0.03042336
[BTC, QLC, ETH, KNC], 0.008709
[BTC, QLC, ETH, GVT], 0.001213795
[BTC, QLC, ETH, RLC], 0.018402061
[BTC, QLC, ETH, GNT], 0.0051861599999999996
[BTC, QLC, ETH, BLZ], 0.001323
[BTC, QLC, ETH, SNM], 0.02855286
[BTC, QLC, ETH, ONT], 0.06571866
[BTC, QLC, ETH, PPT], 0.0011119699999999999
[BTC, QLC, ETH, SNT], 0.07916794173134328
[BTC, QLC, ETH, RDN], 0.01001472
[BTC, QLC, ETH, FUN], 0.07942823542953871
[BTC, QLC, ETH, AST], 6.42E-6
[BTC, QLC, ETH, QKC], 0.07898615151997944
[BTC, QLC, ETH, QSP], 0.01451142
[BTC, QLC, ETH, ICN], NaN
[BTC, QLC, ETH, ETC], 0.07896013166303421
[BTC, QLC, ETH, MCO], 0.02722734
[BTC, QLC, ETH, NEO], 0.07898935213525358
[BTC, QLC, ETH, ZEC], 0.0017418129580482578
[BTC, QLC, ETH, REP], 0.001101804
[BTC, QLC, ETH, LRC], 0.03567
[BTC, QLC, ETH, ELF], 0.005475
[BTC, QLC, ETH, ADA], 0.07892201433907348
[BTC, QLC, ETH, ICX], 0.032965416
[BTC, QLC, ETH, REQ], 0.00299405
[BTC, QLC, ETH, MTH], 0.0057677100000000005
[BTC, QLC, ETH, XZC], 0.003082
[BTC, QLC, ETH, ZEN], 5.087059999999999E-4
[BTC, QLC, ETH, GXS], 0.01117326
[BTC, QLC, ETH, VET], 0.07903281100404559
[BTC, QLC, ETH, MTL], 0.0792525599789381
[BTC, QLC, ETH, PAX], NaN
[BTC, QLC, ETH, BNT], 0.0014292
[BTC, QLC, ETH, MDA], 0.0010526
[BTC, QLC, ETH, EDO], 5.32521E-4
[BTC, QLC, ETH, ADX], 0.0020706
[BTC, QLC, ETH, AMB], 0.0010681999999999998
[BTC, QLC, ETH, XRP], 0.04494597
[BTC, QLC, ETH, WPR], 0.08000380235294116
[BTC, QLC, ETH, TRX], 0.07885702535029794
[BTC, QLC, ETH, LSK], 0.0069905
[BTC, QLC, ETH, SYS], 0.07931302317255097
[BTC, QLC, ETH, LTC], 0.013631954435269307
[BTC, QLC, ETH, ENG], 0.025575999999999998
[BTC, QLC, ETH, ENJ], 0.0050041
[BTC, QLC, ETH, WAN], 0.055884168
[BTC, QLC, ETH, EVX], 0.021947360000000003
[BTC, QLC, ETH, OAX], 0.0014610200000000002
[BTC, QLC, ETH, NXS], 0.045870571000000006
[BTC, QLC, ETH, GRS], 0.00798399
[BTC, QLC, ETH, DLT], 0.00599872
[BTC, QLC, ETH, INS], 0.07926699757525774
[BTC, QLC, ETH, XLM], 0.07899052496031228
[BTC, QLC, ETH, MFT], 0.08006921838103025
[BTC, QLC, ETH, AGI], 0.00133578
[BTC, QLC, ETH, MOD], NaN
[BTC, QLC, ETH, LUN], 0.008557977999999999
[BTC, QLC, ETH, BQX], 0.01637311
[BTC, QLC, ETH, EOS], 0.07887220684582744
[BTC, QLC, ETH, VIB], 0.06912846
[BTC, QLC, ETH, VIA], 0.002701743
[BTC, QLC, ETH, OST], 0.011793600000000001
[BTC, QLC, ETH, BRD], 0.01562982
[BTC, QLC, ETH, BAT], 0.07899492478170118
[BTC, QLC, ETH, ZIL], 0.07910444387096774
[BTC, QLC, ETH, XMR], 8.700789516085718E-4
[BTC, BNT, ETH, SKY], 0.030332838605421686
[BTC, BNT, ETH, NAS], 0.01910856
[BTC, BNT, ETH, XEM], 0.030333875326428703
[BTC, BNT, ETH, NAV], 0.008820224
[BTC, BNT, ETH, GTO], 0.02442524
[BTC, BNT, ETH, WTC], 0.030311966420122773
[BTC, BNT, ETH, XVG], 0.03043635962460295
[BTC, BNT, ETH, TNB], 0.03050774800403226
[BTC, BNT, ETH, DNT], 0.006959580000000001
[BTC, BNT, ETH, CDT], 0.03051270243720565
[BTC, BNT, ETH, TNT], 0.030363357039848198
[BTC, BNT, ETH, DGD], 0.007315265999999999
[BTC, BNT, ETH, SUB], NaN
[BTC, BNT, ETH, ZRX], 0.006905240000000001
[BTC, BNT, ETH, BCD], 0.030346648079497905
[BTC, BNT, ETH, POA], 0.0049407800000000005
[BTC, BNT, ETH, KMD], 0.018832778
[BTC, BNT, ETH, POE], 0.03053901432098766
[BTC, BNT, ETH, OMG], 0.030424153235294116
[BTC, BNT, ETH, CMT], 0.0070590900000000005
[BTC, BNT, ETH, HOT], 0.030598660833333336
[BTC, BNT, ETH], 0.03024072736164
[BTC, BNT, ETH, CVC], 0.010618190000000001
[BTC, BNT, ETH, BTG], 0.0031979260949982296
[BTC, BNT, ETH, CND], 0.030398395661688605
[BTC, BNT, ETH, ARK], 0.030393438740203196
[BTC, BNT, ETH, RCN], 8.880299999999999E-4
[BTC, BNT, ETH, ARN], 0.030338348044342038
[BTC, BNT, ETH, KEY], 0.030844592512315274
[BTC, BNT, ETH, BTS], 0.03042336
[BTC, BNT, ETH, KNC], 0.008709
[BTC, BNT, ETH, GVT], 0.001213795
[BTC, BNT, ETH, RLC], 0.018402061
[BTC, BNT, ETH, GNT], 0.0051861599999999996
[BTC, BNT, ETH, BLZ], 0.001323
[BTC, BNT, ETH, SNM], 0.02855286
[BTC, BNT, ETH, ONT], 0.030289804641763174
[BTC, BNT, ETH, PPT], 0.0011119699999999999
[BTC, BNT, ETH, SNT], 0.030372716283582093
[BTC, BNT, ETH, RDN], 0.01001472
[BTC, BNT, ETH, FUN], 0.030472577748624635
[BTC, BNT, ETH, AST], 6.42E-6
[BTC, BNT, ETH, QKC], 0.03030297261724271
[BTC, BNT, ETH, QSP], 0.01451142
[BTC, BNT, ETH, ICN], NaN
[BTC, BNT, ETH, ETC], 0.030292990120344927
[BTC, BNT, ETH, MCO], 0.02722734
[BTC, BNT, ETH, NEO], 0.030304200530682533
[BTC, BNT, ETH, ZEC], 0.0017418129580482578
[BTC, BNT, ETH, REP], 0.001101804
[BTC, BNT, ETH, LRC], 0.030368152464477802
[BTC, BNT, ETH, ELF], 0.005475
[BTC, BNT, ETH, ADA], 0.030278366440092165
[BTC, BNT, ETH, ICX], 0.03031746249589246
[BTC, BNT, ETH, REQ], 0.00299405
[BTC, BNT, ETH, MTH], 0.0057677100000000005
[BTC, BNT, ETH, XZC], 0.003082
[BTC, BNT, ETH, ZEN], 5.087059999999999E-4
[BTC, BNT, ETH, GXS], 0.01117326
[BTC, BNT, ETH, VET], 0.03032087349025377
[BTC, BNT, ETH, MTL], 0.030405180005265466
[BTC, BNT, ETH, PAX], NaN
[BTC, BNT, ETH, QLC], 0.00819983
[BTC, BNT, ETH, MDA], 0.0010526
[BTC, BNT, ETH, EDO], 5.32521E-4
[BTC, BNT, ETH, ADX], 0.0020706
[BTC, BNT, ETH, AMB], 0.0010681999999999998
[BTC, BNT, ETH, XRP], 0.03025728133568905
[BTC, BNT, ETH, WPR], 0.03069339352941177
[BTC, BNT, ETH, TRX], 0.030253433467547112
[BTC, BNT, ETH, LSK], 0.0069905
[BTC, BNT, ETH, SYS], 0.030428376660187155
[BTC, BNT, ETH, LTC], 0.013631954435269307
[BTC, BNT, ETH, ENG], 0.025575999999999998
[BTC, BNT, ETH, ENJ], 0.0050041
[BTC, BNT, ETH, WAN], 0.030432090179161365
[BTC, BNT, ETH, EVX], 0.021947360000000003
[BTC, BNT, ETH, OAX], 0.0014610200000000002
[BTC, BNT, ETH, NXS], 0.030463193077941177
[BTC, BNT, ETH, GRS], 0.00798399
[BTC, BNT, ETH, DLT], 0.00599872
[BTC, BNT, ETH, INS], 0.03041071897731959
[BTC, BNT, ETH, XLM], 0.030304650484059857
[BTC, BNT, ETH, MFT], 0.030718490335241218
[BTC, BNT, ETH, AGI], 0.00133578
[BTC, BNT, ETH, MOD], NaN
[BTC, BNT, ETH, LUN], 0.008557977999999999
[BTC, BNT, ETH, BQX], 0.01637311
[BTC, BNT, ETH, EOS], 0.030259257835926454
[BTC, BNT, ETH, VIB], 0.03040727593413341
[BTC, BNT, ETH, VIA], 0.002701743
[BTC, BNT, ETH, OST], 0.011793600000000001
[BTC, BNT, ETH, BRD], 0.01562982
[BTC, BNT, ETH, BAT], 0.03030633847194764
[BTC, BNT, ETH, ZIL], 0.03034835538123167
[BTC, BNT, ETH, XMR], 8.700789516085718E-4
[BTC, MDA, ETH, SKY], 0.006888414156626507
[BTC, MDA, ETH, NAS], 0.006891821422269278
[BTC, MDA, ETH, XEM], 0.006888649590037605
[BTC, MDA, ETH, NAV], 0.006909958997722095
[BTC, MDA, ETH, GTO], 0.00693894346944175
[BTC, MDA, ETH, WTC], 0.0068836742027249586
[BTC, MDA, ETH, XVG], 0.006911923187987295
[BTC, MDA, ETH, TNB], 0.006928135080645161
[BTC, MDA, ETH, DNT], 0.006912357563850688
[BTC, MDA, ETH, CDT], 0.006929260204081632
[BTC, MDA, ETH, TNT], 0.006895344718532575
[BTC, MDA, ETH, DGD], 0.006895811580486966
[BTC, MDA, ETH, SUB], NaN
[BTC, MDA, ETH, ZRX], 0.006886148582368204
[BTC, MDA, ETH, BCD], 0.00689155020920502
[BTC, MDA, ETH, POA], 0.0049407800000000005
[BTC, MDA, ETH, KMD], 0.006887070455360345
[BTC, MDA, ETH, POE], 0.006935235482395977
[BTC, MDA, ETH, OMG], 0.0069091511867905055
[BTC, MDA, ETH, CMT], 0.0068754409635763515
[BTC, MDA, ETH, HOT], 0.00694878086419753
[BTC, MDA, ETH], 0.00686749622
[BTC, MDA, ETH, CVC], 0.0068906044393490665
[BTC, MDA, ETH, BTG], 0.0031979260949982296
[BTC, MDA, ETH, CND], 0.006903301789146829
[BTC, MDA, ETH, ARK], 0.006902176100628932
[BTC, MDA, ETH, RCN], 8.880299999999999E-4
[BTC, MDA, ETH, ARN], 0.00688966531869372
[BTC, MDA, ETH, KEY], 0.00700463054187192
[BTC, MDA, ETH, BTS], 0.006909153777702445
[BTC, MDA, ETH, KNC], 0.006877756373088075
[BTC, MDA, ETH, GVT], 0.001213795
[BTC, MDA, ETH, RLC], 0.006914958913649026
[BTC, MDA, ETH, GNT], 0.0051861599999999996
[BTC, MDA, ETH, BLZ], 0.001323
[BTC, MDA, ETH, SNM], 0.006900650870682272
[BTC, MDA, ETH, ONT], 0.0068786413896152416
[BTC, MDA, ETH, PPT], 0.0011119699999999999
[BTC, MDA, ETH, SNT], 0.006897470149253732
[BTC, MDA, ETH, RDN], 0.006892460634897034
[BTC, MDA, ETH, FUN], 0.006920148116800677
[BTC, MDA, ETH, AST], 6.42E-6
[BTC, MDA, ETH, QKC], 0.006881631761531544
[BTC, MDA, ETH, QSP], 0.00690804102463441
[BTC, MDA, ETH, ICN], NaN
[BTC, MDA, ETH, ETC], 0.006879364793581605
[BTC, MDA, ETH, MCO], 0.006896959952486
[BTC, MDA, ETH, NEO], 0.006881910613650595
[BTC, MDA, ETH, ZEC], 0.0017418129580482578
[BTC, MDA, ETH, REP], 0.001101804
[BTC, MDA, ETH, LRC], 0.006896433732038212
[BTC, MDA, ETH, ELF], 0.005475
[BTC, MDA, ETH, ADA], 0.006876043839437302
[BTC, MDA, ETH, ICX], 0.006884922330097088
[BTC, MDA, ETH, REQ], 0.00299405
[BTC, MDA, ETH, MTH], 0.0057677100000000005
[BTC, MDA, ETH, XZC], 0.003082
[BTC, MDA, ETH, ZEN], 5.087059999999999E-4
[BTC, MDA, ETH, GXS], 0.0068781275212909014
[BTC, MDA, ETH, VET], 0.006885696947407135
[BTC, MDA, ETH, MTL], 0.0069048424747696355
[BTC, MDA, ETH, PAX], NaN
[BTC, MDA, ETH, QLC], 0.006914477404080496
[BTC, MDA, ETH, BNT], 0.0014292
[BTC, MDA, ETH, EDO], 5.32521E-4
[BTC, MDA, ETH, ADX], 0.0020706
[BTC, MDA, ETH, AMB], 0.0010681999999999998
[BTC, MDA, ETH, XRP], 0.0068712555328249965
[BTC, MDA, ETH, WPR], 0.006970294117647059
[BTC, MDA, ETH, TRX], 0.006870381703978096
[BTC, MDA, ETH, LSK], 0.0068938654540763675
[BTC, MDA, ETH, SYS], 0.006910110302427558
[BTC, MDA, ETH, LTC], 0.006873695492796752
[BTC, MDA, ETH, ENG], 0.006890685269631425
[BTC, MDA, ETH, ENJ], 0.0050041
[BTC, MDA, ETH, WAN], 0.006910953621346886
[BTC, MDA, ETH, EVX], 0.006918615126869536
[BTC, MDA, ETH, OAX], 0.0014610200000000002
[BTC, MDA, ETH, NXS], 0.006918016911764706
[BTC, MDA, ETH, GRS], 0.006882585013279924
[BTC, MDA, ETH, DLT], 0.00599872
[BTC, MDA, ETH, INS], 0.006906100343642613
[BTC, MDA, ETH, XLM], 0.006882012795489048
[BTC, MDA, ETH, MFT], 0.006975993458708095
[BTC, MDA, ETH, AGI], 0.00133578
[BTC, MDA, ETH, MOD], NaN
[BTC, MDA, ETH, LUN], 0.006883768475106049
[BTC, MDA, ETH, BQX], 0.006902570319432121
[BTC, MDA, ETH, EOS], 0.006871704384724188
[BTC, MDA, ETH, VIB], 0.006905318448227742
[BTC, MDA, ETH, VIA], 0.002701743
[BTC, MDA, ETH, OST], 0.006920711344065894
[BTC, MDA, ETH, BRD], 0.006904410044422508
[BTC, MDA, ETH, BAT], 0.006882396127883806
[BTC, MDA, ETH, ZIL], 0.006891937927663734
[BTC, MDA, ETH, XMR], 8.700789516085718E-4
[BTC, EDO, ETH, SKY], 6.217529879518071E-4
[BTC, EDO, ETH, NAS], 6.220605300864654E-4
[BTC, EDO, ETH, XEM], 6.21774238333025E-4
[BTC, EDO, ETH, NAV], 6.236976400911161E-4
[BTC, EDO, ETH, GTO], 6.263137983949201E-4
[BTC, EDO, ETH, WTC], 6.213251564605479E-4
[BTC, EDO, ETH, XVG], 6.238749292520936E-4
[BTC, EDO, ETH, TNB], 6.253382258064515E-4
[BTC, EDO, ETH, DNT], 6.239141363155509E-4
[BTC, EDO, ETH, CDT], 6.2543978021978E-4
[BTC, EDO, ETH, TNT], 6.223785452245414E-4
[BTC, EDO, ETH, DGD], 6.224206845048609E-4
[BTC, EDO, ETH, SUB], NaN
[BTC, EDO, ETH, ZRX], 6.215484956648312E-4
[BTC, EDO, ETH, BCD], 6.220360502092048E-4
[BTC, EDO, ETH, POA], 6.200478055096021E-4
[BTC, EDO, ETH, KMD], 6.216317045536035E-4
[BTC, EDO, ETH, POE], 6.259791129401007E-4
[BTC, EDO, ETH, OMG], 6.236247265221877E-4
[BTC, EDO, ETH, CMT], 6.205820186461289E-4
[BTC, EDO, ETH, HOT], 6.272017283950617E-4
[BTC, EDO, ETH], 6.198649206399999E-4
[BTC, EDO, ETH, CVC], 6.219506843731091E-4
[BTC, EDO, ETH, BTG], 6.218768486088702E-4
[BTC, EDO, ETH, CND], 6.230967558775692E-4
[BTC, EDO, ETH, ARK], 6.229951504596033E-4
[BTC, EDO, ETH, RCN], 6.232939465382699E-4
[BTC, EDO, ETH, ARN], 6.218659186984222E-4
[BTC, EDO, ETH, KEY], 6.322427586206896E-4
[BTC, EDO, ETH, BTS], 6.236249603796771E-4
[BTC, EDO, ETH, KNC], 6.207910090972708E-4
[BTC, EDO, ETH, GVT], 6.236002022678516E-4
[BTC, EDO, ETH, RLC], 6.241489359331476E-4
[BTC, EDO, ETH, GNT], 6.212592582557154E-4
[BTC, EDO, ETH, BLZ], 6.227589419397771E-4
[BTC, EDO, ETH, SNM], 6.228574821581501E-4
[BTC, EDO, ETH, ONT], 6.208708912962271E-4
[BTC, EDO, ETH, PPT], 6.213485242290748E-4
[BTC, EDO, ETH, SNT], 6.225703880597015E-4
[BTC, EDO, ETH, RDN], 6.221182258568136E-4
[BTC, EDO, ETH, FUN], 6.246173169699534E-4
[BTC, EDO, ETH, AST], 6.42E-6
[BTC, EDO, ETH, QKC], 6.211408043171014E-4
[BTC, EDO, ETH, QSP], 6.235245225242908E-4
[BTC, EDO, ETH, ICN], NaN
[BTC, EDO, ETH, ETC], 6.20936186234562E-4
[BTC, EDO, ETH, MCO], 6.225243373493975E-4
[BTC, EDO, ETH, NEO], 6.211659737006888E-4
[BTC, EDO, ETH, ZEC], 6.209818661342552E-4
[BTC, EDO, ETH, REP], 6.20465046817309E-4
[BTC, EDO, ETH, LRC], 6.224768403307377E-4
[BTC, EDO, ETH, ELF], 6.215144108047867E-4
[BTC, EDO, ETH, ADA], 6.206364346349743E-4
[BTC, EDO, ETH, ICX], 6.214378132935026E-4
[BTC, EDO, ETH, REQ], 6.228000634417129E-4
[BTC, EDO, ETH, MTH], 6.23683385665529E-4
[BTC, EDO, ETH, XZC], 6.212583365687252E-4
[BTC, EDO, ETH, ZEN], 5.087059999999999E-4
